Imei;Estado GPS;Fabricante;Modelo
867144060648811;EN_STOCK;CONCOX;GS10G
867144060648829;EN_STOCK;CONCOX;GS10G
867144060648837;EN_STOCK;CONCOX;GS10G
867144060648860;EN_STOCK;CONCOX;GS10G
867144060648928;EN_STOCK;CONCOX;GS10G
867144060648936;EN_STOCK;CONCOX;GS10G
867144060648944;EN_STOCK;CONCOX;GS10G
867144060648969;EN_STOCK;CONCOX;GS10G
867144060648977;EN_STOCK;CONCOX;GS10G
867144060649025;EN_STOCK;CONCOX;GS10G
867144060649058;EN_STOCK;CONCOX;GS10G
867144060649082;EN_STOCK;CONCOX;GS10G
867144060649090;EN_STOCK;CONCOX;GS10G
867144060649108;EN_STOCK;CONCOX;GS10G
867144060649124;EN_STOCK;CONCOX;GS10G
867144060649249;EN_STOCK;CONCOX;GS10G
867144060649280;EN_STOCK;CONCOX;GS10G
867144060649405;EN_STOCK;CONCOX;GS10G
867144060649413;EN_STOCK;CONCOX;GS10G
867144060649470;EN_STOCK;CONCOX;GS10G
867144060649496;EN_STOCK;CONCOX;GS10G
867144060649504;EN_STOCK;CONCOX;GS10G
867144060649561;EN_STOCK;CONCOX;GS10G
867144060649603;EN_STOCK;CONCOX;GS10G
867144060649660;EN_STOCK;CONCOX;GS10G
867144060649744;EN_STOCK;CONCOX;GS10G
867144060649769;EN_STOCK;CONCOX;GS10G
867144060649777;EN_STOCK;CONCOX;GS10G
867144060649850;EN_STOCK;CONCOX;GS10G
867144060649918;EN_STOCK;CONCOX;GS10G
867144060649959;EN_STOCK;CONCOX;GS10G
867144060649983;EN_STOCK;CONCOX;GS10G
867144060649991;EN_STOCK;CONCOX;GS10G
867144060650072;EN_STOCK;CONCOX;GS10G
867144060650098;EN_STOCK;CONCOX;GS10G
867144060650114;EN_STOCK;CONCOX;GS10G
867144060650171;EN_STOCK;CONCOX;GS10G
867144060650189;EN_STOCK;CONCOX;GS10G
867144060650205;EN_STOCK;CONCOX;GS10G
867144060650239;EN_STOCK;CONCOX;GS10G
867144060650288;EN_STOCK;CONCOX;GS10G
867144060650361;EN_STOCK;CONCOX;GS10G
867144060650379;EN_STOCK;CONCOX;GS10G
867144060650387;EN_STOCK;CONCOX;GS10G
867144060650395;EN_STOCK;CONCOX;GS10G
867144060650411;EN_STOCK;CONCOX;GS10G
867144060650452;EN_STOCK;CONCOX;GS10G
867144060650510;EN_STOCK;CONCOX;GS10G
867144060650585;EN_STOCK;CONCOX;GS10G
867144060650593;EN_STOCK;CONCOX;GS10G
867144060650601;EN_STOCK;CONCOX;GS10G
867144060650650;EN_STOCK;CONCOX;GS10G
867144060650676;EN_STOCK;CONCOX;GS10G
867144060650692;EN_STOCK;CONCOX;GS10G
867144060650742;EN_STOCK;CONCOX;GS10G
867144060650775;EN_STOCK;CONCOX;GS10G
867144060650817;EN_STOCK;CONCOX;GS10G
867144060650825;EN_STOCK;CONCOX;GS10G
867144060650858;EN_STOCK;CONCOX;GS10G
867144060650882;EN_STOCK;CONCOX;GS10G
867144060650890;EN_STOCK;CONCOX;GS10G
867144060651328;EN_STOCK;CONCOX;GS10G
867144060651369;EN_STOCK;CONCOX;GS10G
867144060651427;EN_STOCK;CONCOX;GS10G
867144060651450;EN_STOCK;CONCOX;GS10G
867144060651484;EN_STOCK;CONCOX;GS10G
867144060651559;EN_STOCK;CONCOX;GS10G
867144060651641;EN_STOCK;CONCOX;GS10G
867144060651740;EN_STOCK;CONCOX;GS10G
867144060651765;EN_STOCK;CONCOX;GS10G
867144060651781;EN_STOCK;CONCOX;GS10G
867144060651831;EN_STOCK;CONCOX;GS10G
867144060651880;EN_STOCK;CONCOX;GS10G
867144060651922;EN_STOCK;CONCOX;GS10G
867144060651948;EN_STOCK;CONCOX;GS10G
867144060651955;EN_STOCK;CONCOX;GS10G
867144060652003;EN_STOCK;CONCOX;GS10G
867144060652011;EN_STOCK;CONCOX;GS10G
867144060652045;EN_STOCK;CONCOX;GS10G
867144060652110;EN_STOCK;CONCOX;GS10G
867144060652284;EN_STOCK;CONCOX;GS10G
867144060652375;EN_STOCK;CONCOX;GS10G
867144060652540;EN_STOCK;CONCOX;GS10G
867144060652573;EN_STOCK;CONCOX;GS10G
867144060652623;EN_STOCK;CONCOX;GS10G
867144060652664;EN_STOCK;CONCOX;GS10G
867144060652748;EN_STOCK;CONCOX;GS10G
867144060652805;EN_STOCK;CONCOX;GS10G
867144060652862;EN_STOCK;CONCOX;GS10G
867144060653043;EN_STOCK;CONCOX;GS10G
867144060653068;EN_STOCK;CONCOX;GS10G
867144060653100;EN_STOCK;CONCOX;GS10G
867144060653266;EN_STOCK;CONCOX;GS10G
867144060653282;EN_STOCK;CONCOX;GS10G
867144060653407;EN_STOCK;CONCOX;GS10G
867144060653654;EN_STOCK;CONCOX;GS10G
867144060653829;EN_STOCK;CONCOX;GS10G
867144060654017;EN_STOCK;CONCOX;GS10G
867144060654330;EN_STOCK;CONCOX;GS10G
867144060654355;EN_STOCK;CONCOX;GS10G
867144060654397;EN_STOCK;CONCOX;GS10G
867144060654405;EN_STOCK;CONCOX;GS10G
867144060654421;EN_STOCK;CONCOX;GS10G
867144060654470;EN_STOCK;CONCOX;GS10G
867144060654496;EN_STOCK;CONCOX;GS10G
867144060654520;EN_STOCK;CONCOX;GS10G
867144060654629;EN_STOCK;CONCOX;GS10G
867144060654652;EN_STOCK;CONCOX;GS10G
867144060654678;EN_STOCK;CONCOX;GS10G
867144060654694;EN_STOCK;CONCOX;GS10G
867144060654793;EN_STOCK;CONCOX;GS10G
867144060654801;EN_STOCK;CONCOX;GS10G
867144060654819;EN_STOCK;CONCOX;GS10G
867144060654827;EN_STOCK;CONCOX;GS10G
867144060654835;EN_STOCK;CONCOX;GS10G
867144060654843;EN_STOCK;CONCOX;GS10G
867144060654934;EN_STOCK;CONCOX;GS10G
867144060655279;EN_STOCK;CONCOX;GS10G
867144060655360;EN_STOCK;CONCOX;GS10G
867144060655378;EN_STOCK;CONCOX;GS10G
867144060655394;EN_STOCK;CONCOX;GS10G
867144060655550;EN_STOCK;CONCOX;GS10G
867144060655568;EN_STOCK;CONCOX;GS10G
867144060655717;EN_STOCK;CONCOX;GS10G
867144060655733;EN_STOCK;CONCOX;GS10G
867144060655741;EN_STOCK;CONCOX;GS10G
867144060655766;EN_STOCK;CONCOX;GS10G
867144060655840;EN_STOCK;CONCOX;GS10G
867144060655899;EN_STOCK;CONCOX;GS10G
867144060656004;EN_STOCK;CONCOX;GS10G
867144060656145;EN_STOCK;CONCOX;GS10G
867144060656152;EN_STOCK;CONCOX;GS10G
867144060656277;EN_STOCK;CONCOX;GS10G
867144060656293;EN_STOCK;CONCOX;GS10G
867144060656327;EN_STOCK;CONCOX;GS10G
867144060656343;EN_STOCK;CONCOX;GS10G
867144060656483;EN_STOCK;CONCOX;GS10G
867144060656525;EN_STOCK;CONCOX;GS10G
867144060656574;EN_STOCK;CONCOX;GS10G
867144060656699;EN_STOCK;CONCOX;GS10G
867144060656889;EN_STOCK;CONCOX;GS10G
867144060656905;EN_STOCK;CONCOX;GS10G
867144060656921;EN_STOCK;CONCOX;GS10G
867144060656947;EN_STOCK;CONCOX;GS10G
867144060657093;EN_STOCK;CONCOX;GS10G
867144060657135;EN_STOCK;CONCOX;GS10G
867144060657218;EN_STOCK;CONCOX;GS10G
867144060657267;EN_STOCK;CONCOX;GS10G
867144060657366;EN_STOCK;CONCOX;GS10G
867144060657390;EN_STOCK;CONCOX;GS10G
867144060657465;EN_STOCK;CONCOX;GS10G
867144060657473;EN_STOCK;CONCOX;GS10G
867144060657549;EN_STOCK;CONCOX;GS10G
867144060657556;EN_STOCK;CONCOX;GS10G
867144060657614;EN_STOCK;CONCOX;GS10G
867144060657689;EN_STOCK;CONCOX;GS10G
867144060657713;EN_STOCK;CONCOX;GS10G
867144060657739;EN_STOCK;CONCOX;GS10G
867144060657861;EN_STOCK;CONCOX;GS10G
867144060657929;EN_STOCK;CONCOX;GS10G
867144060657994;EN_STOCK;CONCOX;GS10G
867144060658042;EN_STOCK;CONCOX;GS10G
867144060658059;EN_STOCK;CONCOX;GS10G
868166050377316;EN_STOCK;BANCO;GPS-303F
868166050377415;EN_STOCK;BANCO;GPS-403A
868166050846674;EN_STOCK;BANCO;GPS-404F
868166051030062;EN_STOCK;BANCO;GPS-303F
868166051606937;DESHABILITADO;BANCO;GPS-303F
868166052368057;EN_STOCK;BANCO;GPS-303F
868166052368073;EN_STOCK;BANCO;GPS-303F
868166052368172;EN_STOCK;BANCO;GPS-303F
868166052368453;EN_STOCK;BANCO;GPS-303F
868166052368842;EN_STOCK;BANCO;GPS-303F
868166052368982;EN_STOCK;BANCO;GPS-303F
868166052369014;DESHABILITADO;BANCO;GPS-303F
868166052369568;EN_STOCK;BANCO;GPS-303F
868166052369626;EN_STOCK;BANCO;GPS-303F
868166052369683;EN_STOCK;BANCO;GPS-303F
868166052371457;EN_STOCK;BANCO;GPS-303F
868166054456173;EN_STOCK;BANCO;GPS-303F
868166054457163;EN_STOCK;BANCO;GPS-303F
868166054457551;EN_STOCK;BANCO;GPS-303F
868166054459375;EN_STOCK;BANCO;GPS-403A
868166054460829;DESHABILITADO;BANCO;GPS-303F
868166054460910;DESHABILITADO;BANCO;GPS-303F
868166054460985;DESHABILITADO;BANCO;GPS-303F
868166054461090;EN_STOCK;BANCO;GPS-303F
868166054461652;DESHABILITADO;BANCO;GPS-303F
868166054668124;EN_STOCK;BANCO;GPS-303F
868166054668199;EN_STOCK;CONCOX;GT06B
868166054668413;EN_STOCK;BANCO;GPS-303F
868166054668470;EN_STOCK;BANCO;GPS-303F
868166054669304;DESHABILITADO;BANCO;GPS-303F
868166054671680;DESHABILITADO;BANCO;GPS-303F
868166054671888;DESHABILITADO;BANCO;GPS-303F
868166054672142;EN_STOCK;BANCO;GPS-303F
868166055590400;EN_STOCK;BANCO;GPS-303F
868166055590434;EN_STOCK;BANCO;GPS-303F
868166055590491;EN_STOCK;BANCO;GPS-303F
868166055590582;EN_STOCK;BANCO;GPS-303F
868166055590608;DESHABILITADO;BANCO;GPS-303F
868166055590624;EN_STOCK;BANCO;GPS-303F
868166055590772;EN_STOCK;BANCO;GPS-303F
868166055590855;EN_STOCK;BANCO;GPS-303F
868166055592562;EN_STOCK;BANCO;GPS-303F
868166055592588;EN_STOCK;BANCO;GPS-303F
868166055592638;EN_STOCK;BANCO;GPS-303F
868166055592646;EN_STOCK;BANCO;GPS-303F
868166055592711;EN_STOCK;BANCO;GPS-303F
868166056355381;EN_STOCK;BANCO;GPS-303F
868166056643059;EN_STOCK;BANCO;GPS-403A
868166057271363;EN_STOCK;BANCO;GPS-303F
868307060382579;EN_STOCK;BANCO;GPS-401A
868307060382587;EN_STOCK;BANCO;GPS-401A
868307060382595;EN_STOCK;BANCO;GPS-401A
868307060382603;EN_STOCK;BANCO;GPS-401A
868307060382611;EN_STOCK;BANCO;GPS-401A
868307060382629;EN_STOCK;BANCO;GPS-401A
868307060382637;EN_STOCK;BANCO;GPS-401A
868307060382645;EN_STOCK;BANCO;GPS-401A
868307060382652;EN_STOCK;BANCO;GPS-401A
868307060382660;EN_STOCK;BANCO;GPS-401A
868307060695285;EN_STOCK;BANCO;GPS-401A
868307060695293;EN_STOCK;BANCO;GPS-401A
868307060695301;EN_STOCK;BANCO;GPS-401A
868307060695343;EN_STOCK;BANCO;GPS-401A
868307060695376;EN_STOCK;BANCO;GPS-401A
868307060695517;EN_STOCK;BANCO;GPS-401A
868307060695525;EN_STOCK;BANCO;GPS-401A
868307060695574;EN_STOCK;BANCO;GPS-401A
868307060695590;EN_STOCK;BANCO;GPS-401A
868307060695616;EN_STOCK;BANCO;GPS-401A
868307060695624;EN_STOCK;BANCO;GPS-401A
868307060695665;EN_STOCK;BANCO;GPS-401A
868307060695780;EN_STOCK;BANCO;GPS-401A
868307060695939;EN_STOCK;BANCO;GPS-401A
868307060695962;EN_STOCK;BANCO;GPS-401A
868307060696762;EN_STOCK;BANCO;GPS-401A
868307060696804;EN_STOCK;BANCO;GPS-401A
868307060696945;EN_STOCK;BANCO;GPS-401A
868307060696952;EN_STOCK;BANCO;GPS-401A
868307060696978;EN_STOCK;BANCO;GPS-401A
868307060696986;EN_STOCK;BANCO;GPS-401A
868307060699790;EN_STOCK;BANCO;GPS-401A
868307060699808;EN_STOCK;BANCO;GPS-401A
868307060699816;EN_STOCK;BANCO;GPS-401A
868307060699824;EN_STOCK;BANCO;GPS-401A
868307060699832;EN_STOCK;BANCO;GPS-401A
868307060699840;EN_STOCK;BANCO;GPS-401A
868307060699857;EN_STOCK;BANCO;GPS-401A
868307060699865;EN_STOCK;BANCO;GPS-401A
868307060699873;EN_STOCK;BANCO;GPS-401A
868307060699881;EN_STOCK;BANCO;GPS-401A
868307060699899;EN_STOCK;BANCO;GPS-401A
868307060699907;EN_STOCK;BANCO;GPS-401A
868307060699915;EN_STOCK;BANCO;GPS-401A
868307060699923;EN_STOCK;BANCO;GPS-401A
868307060699931;EN_STOCK;BANCO;GPS-401A
868307060699949;EN_STOCK;BANCO;GPS-401A
868307060699956;EN_STOCK;BANCO;GPS-401A
868307060699964;EN_STOCK;BANCO;GPS-401A
868307060699972;EN_STOCK;BANCO;GPS-401A
868307060699980;EN_STOCK;BANCO;GPS-401A
868307060699998;EN_STOCK;BANCO;GPS-401A
868307060700002;EN_STOCK;BANCO;GPS-401A
868307060700010;EN_STOCK;BANCO;GPS-401A
868307060700028;EN_STOCK;BANCO;GPS-401A
868307060700036;EN_STOCK;BANCO;GPS-401A
868307060700044;EN_STOCK;BANCO;GPS-401A
868307060700051;EN_STOCK;BANCO;GPS-401A
868307060700069;EN_STOCK;BANCO;GPS-401A
868307060700077;EN_STOCK;BANCO;GPS-401A
868307060700085;EN_STOCK;BANCO;GPS-401A
868307060700093;EN_STOCK;BANCO;GPS-401A
868307060700101;EN_STOCK;BANCO;GPS-401A
868307060700119;EN_STOCK;BANCO;GPS-401A
868307060700127;EN_STOCK;BANCO;GPS-401A
868307060700135;EN_STOCK;BANCO;GPS-401A
868307060700143;EN_STOCK;BANCO;GPS-401A
868307060700150;EN_STOCK;BANCO;GPS-401A
868307060700168;EN_STOCK;BANCO;GPS-401A
868307060700176;EN_STOCK;BANCO;GPS-401A
868307060700184;EN_STOCK;BANCO;GPS-401A
868307060700192;EN_STOCK;BANCO;GPS-401A
868307060700200;EN_STOCK;BANCO;GPS-401A
868307060700218;EN_STOCK;BANCO;GPS-401A
868307060700226;EN_STOCK;BANCO;GPS-401A
868307060700234;EN_STOCK;BANCO;GPS-401A
868307060700242;EN_STOCK;BANCO;GPS-401A
868307060700259;EN_STOCK;BANCO;GPS-401A
868307060700267;EN_STOCK;BANCO;GPS-401A
868307060700275;EN_STOCK;BANCO;GPS-401A
868307060700283;EN_STOCK;BANCO;GPS-401A
868307060700291;EN_STOCK;BANCO;GPS-401A
868307060700309;EN_STOCK;BANCO;GPS-401A
868307060700317;EN_STOCK;BANCO;GPS-401A
868307060700325;EN_STOCK;BANCO;GPS-401A
868307060700333;EN_STOCK;BANCO;GPS-401A
868307060700341;EN_STOCK;BANCO;GPS-401A
868307060700358;EN_STOCK;BANCO;GPS-401A
868307060700366;EN_STOCK;BANCO;GPS-401A
868307060700374;EN_STOCK;BANCO;GPS-401A
868307060700382;EN_STOCK;BANCO;GPS-401A
868307060700390;EN_STOCK;BANCO;GPS-401A
868307060700408;EN_STOCK;BANCO;GPS-401A
868307060700416;EN_STOCK;BANCO;GPS-401A
868307060700424;EN_STOCK;BANCO;GPS-401A
868307060700432;EN_STOCK;BANCO;GPS-401A
868307060700440;EN_STOCK;BANCO;GPS-401A
868307060700457;EN_STOCK;BANCO;GPS-401A
868307060700465;EN_STOCK;BANCO;GPS-401A
868307060700473;EN_STOCK;BANCO;GPS-401A
868307060700481;EN_STOCK;BANCO;GPS-401A
868307060700499;EN_STOCK;BANCO;GPS-401A
868307060700507;EN_STOCK;BANCO;GPS-401A
868307060700515;EN_STOCK;BANCO;GPS-401A
868307060700523;EN_STOCK;BANCO;GPS-401A
868307060700531;EN_STOCK;BANCO;GPS-401A
868307060700549;EN_STOCK;BANCO;GPS-401A
868307060700556;EN_STOCK;BANCO;GPS-401A
868307060700564;EN_STOCK;BANCO;GPS-401A
868307060700572;EN_STOCK;BANCO;GPS-401A
868307060700580;EN_STOCK;BANCO;GPS-401A
868307060700598;EN_STOCK;BANCO;GPS-401A
868307060700606;EN_STOCK;BANCO;GPS-401A
868307060700614;EN_STOCK;BANCO;GPS-401A
868307060700622;EN_STOCK;BANCO;GPS-401A
868307060700630;EN_STOCK;BANCO;GPS-401A
868307060700671;EN_STOCK;BANCO;GPS-401A
868307060700689;EN_STOCK;BANCO;GPS-401A
868307060700697;EN_STOCK;BANCO;GPS-401A
868307060700705;EN_STOCK;BANCO;GPS-401A
868307060700713;EN_STOCK;BANCO;GPS-401A
868307060700721;EN_STOCK;BANCO;GPS-401A
868307060700739;EN_STOCK;BANCO;GPS-401A
868307060700747;EN_STOCK;BANCO;GPS-401A
868307060700754;EN_STOCK;BANCO;GPS-401A
868307060700762;EN_STOCK;BANCO;GPS-401A
868307060700770;EN_STOCK;BANCO;GPS-401A
868307060700812;EN_STOCK;BANCO;GPS-401A
868307060700820;EN_STOCK;BANCO;GPS-401A
868307060700838;EN_STOCK;BANCO;GPS-401A
868307060700846;EN_STOCK;BANCO;GPS-401A
868683021953983;EN_STOCK;BANCO;TK103
868789025872317;EN_STOCK;BANCO;TK100
869220041124888;EN_STOCK;BANCO;GPS-103B
888888000000888;EN_STOCK;BANCO;TK100
